Year,data.Geography,data.Sex,data.Age group,data.Selected demographic characteristics,GeoCode,Value
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Non immigrants,NA,82
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Immigrants,NA,86.6
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Non-permanent residents,NA,93.5
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Total visible minority population,NA,91.2
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Not a visible minority,NA,81.4
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Total Aboriginal identity,NA,63.4
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.First Nations (North American Indian),NA,52.8
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Métis,NA,75.6
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Inuk (Inuit),NA,63.3
2016,data.Manitoba,data.Both sexes,data.25 to 64 years,data.Non-Aboriginal identity,NA,86.8
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,"data.Total, all persons",NA,67.8
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Non immigrants,NA,66.9
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Immigrants,NA,71.4
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Non-permanent residents,NA,43.8
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Total visible minority population,NA,73.9
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Not a visible minority,NA,67.2
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Total Aboriginal identity,NA,44.8
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.First Nations (North American Indian),NA,34.6
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Métis,NA,52.8
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Inuk (Inuit),NA,75
2016,data.Manitoba,data.Both sexes,data.65 to 74 years,data.Non-Aboriginal identity,NA,69.9
2016,data.Manitoba,data.Both sexes,data.75 years and over,"data.Total, all persons",NA,52.2
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Non immigrants,NA,51.9
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Immigrants,NA,52.9
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Non-permanent residents,NA,50
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Total visible minority population,NA,55
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Not a visible minority,NA,52
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Total Aboriginal identity,NA,24.3
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.First Nations (North American Indian),NA,16.8
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Métis,NA,29.3
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.Manitoba,data.Both sexes,data.75 years and over,data.Non-Aboriginal identity,NA,53.5
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,73
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,70.9
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Immigrants,NA,79.4
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,91.1
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,84.7
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,70.6
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,50.2
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,38.7
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Métis,NA,63.9
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,51.4
2016,data.Manitoba,data.Males,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,77
2016,data.Manitoba,data.Males,data.15 to 24 years,"data.Total, all persons",NA,57.9
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Non immigrants,NA,56
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Immigrants,NA,59
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Non-permanent residents,NA,88.5
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Total visible minority population,NA,67.6
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Not a visible minority,NA,55.2
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Total Aboriginal identity,NA,36.9
2016,data.Manitoba,data.Males,data.15 to 24 years,data.First Nations (North American Indian),NA,27.3
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Métis,NA,52.1
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Inuk (Inuit),NA,33.3
2016,data.Manitoba,data.Males,data.15 to 24 years,data.Non-Aboriginal identity,NA,64.4
2016,data.Manitoba,data.Males,data.25 to 64 years,"data.Total, all persons",NA,80.1
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Non immigrants,NA,78.2
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Immigrants,NA,86.2
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Non-permanent residents,NA,93.7
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Total visible minority population,NA,91.3
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Not a visible minority,NA,77.7
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Total Aboriginal identity,NA,57.4
2016,data.Manitoba,data.Males,data.25 to 64 years,data.First Nations (North American Indian),NA,45.3
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Métis,NA,70.7
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Inuk (Inuit),NA,61.9
2016,data.Manitoba,data.Males,data.25 to 64 years,data.Non-Aboriginal identity,NA,84
2016,data.Manitoba,data.Males,data.65 to 74 years,"data.Total, all persons",NA,66.3
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Non immigrants,NA,64.4
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Immigrants,NA,73.8
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Non-permanent residents,NA,50
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Total visible minority population,NA,79.2
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Not a visible minority,NA,65.1
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Total Aboriginal identity,NA,42.2
2016,data.Manitoba,data.Males,data.65 to 74 years,data.First Nations (North American Indian),NA,32.1
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Métis,NA,50.2
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Inuk (Inuit),NA,66.7
2016,data.Manitoba,data.Males,data.65 to 74 years,data.Non-Aboriginal identity,NA,68.4
2016,data.Manitoba,data.Males,data.75 years and over,"data.Total, all persons",NA,51.5
2016,data.Manitoba,data.Males,data.75 years and over,data.Non immigrants,NA,49.2
2016,data.Manitoba,data.Males,data.75 years and over,data.Immigrants,NA,59.5
2016,data.Manitoba,data.Males,data.75 years and over,data.Non-permanent residents,NA,60
2016,data.Manitoba,data.Males,data.75 years and over,data.Total visible minority population,NA,66.8
2016,data.Manitoba,data.Males,data.75 years and over,data.Not a visible minority,NA,50.5
2016,data.Manitoba,data.Males,data.75 years and over,data.Total Aboriginal identity,NA,22.9
2016,data.Manitoba,data.Males,data.75 years and over,data.First Nations (North American Indian),NA,13.3
2016,data.Manitoba,data.Males,data.75 years and over,data.Métis,NA,28
2016,data.Manitoba,data.Males,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.Manitoba,data.Males,data.75 years and over,data.Non-Aboriginal identity,NA,52.8
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,77.5
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,77
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Immigrants,NA,78.8
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,89.9
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,83.9
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,76.2
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,59.6
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,49.8
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Métis,NA,72.1
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,65.9
2016,data.Manitoba,data.Females,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,80.9
2016,data.Manitoba,data.Females,data.15 to 24 years,"data.Total, all persons",NA,60.7
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Non immigrants,NA,59.6
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Immigrants,NA,61.8
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Non-permanent residents,NA,86.2
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Total visible minority population,NA,68.1
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Not a visible minority,NA,58.8
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Total Aboriginal identity,NA,42
2016,data.Manitoba,data.Females,data.15 to 24 years,data.First Nations (North American Indian),NA,31.9
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Métis,NA,58
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Inuk (Inuit),NA,72.7
2016,data.Manitoba,data.Females,data.15 to 24 years,data.Non-Aboriginal identity,NA,66.9
2016,data.Manitoba,data.Females,data.25 to 64 years,"data.Total, all persons",NA,86.1
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Non immigrants,NA,85.8
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Immigrants,NA,87
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Non-permanent residents,NA,93.4
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Total visible minority population,NA,91.1
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Not a visible minority,NA,85
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Total Aboriginal identity,NA,68.6
2016,data.Manitoba,data.Females,data.25 to 64 years,data.First Nations (North American Indian),NA,59.2
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Métis,NA,80.2
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Inuk (Inuit),NA,65.5
2016,data.Manitoba,data.Females,data.25 to 64 years,data.Non-Aboriginal identity,NA,89.5
2016,data.Manitoba,data.Females,data.65 to 74 years,"data.Total, all persons",NA,69.2
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Non immigrants,NA,69.3
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Immigrants,NA,69.1
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Non-permanent residents,NA,37.5
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Total visible minority population,NA,69.4
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Not a visible minority,NA,69.2
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Total Aboriginal identity,NA,46.9
2016,data.Manitoba,data.Females,data.65 to 74 years,data.First Nations (North American Indian),NA,36.8
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Métis,NA,55.6
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Inuk (Inuit),NA,100
2016,data.Manitoba,data.Females,data.65 to 74 years,data.Non-Aboriginal identity,NA,71.3
2016,data.Manitoba,data.Females,data.75 years and over,"data.Total, all persons",NA,52.7
2016,data.Manitoba,data.Females,data.75 years and over,data.Non immigrants,NA,54
2016,data.Manitoba,data.Females,data.75 years and over,data.Immigrants,NA,47.9
2016,data.Manitoba,data.Females,data.75 years and over,data.Non-permanent residents,NA,45.5
2016,data.Manitoba,data.Females,data.75 years and over,data.Total visible minority population,NA,46.1
2016,data.Manitoba,data.Females,data.75 years and over,data.Not a visible minority,NA,53.1
2016,data.Manitoba,data.Females,data.75 years and over,data.Total Aboriginal identity,NA,25.3
2016,data.Manitoba,data.Females,data.75 years and over,data.First Nations (North American Indian),NA,18.4
2016,data.Manitoba,data.Females,data.75 years and over,data.Métis,NA,30.6
2016,data.Manitoba,data.Females,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.Manitoba,data.Females,data.75 years and over,data.Non-Aboriginal identity,NA,54.1
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,76.7
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,75.6
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Immigrants,NA,83.5
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,92.1
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,85
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,75.8
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,57.2
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,50.2
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Métis,NA,69
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,67.3
2016,data.Saskatchewan,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,79.8
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,"data.Total, all persons",NA,58.4
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Non immigrants,NA,57.7
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Immigrants,NA,59.3
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Non-permanent residents,NA,83.1
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Total visible minority population,NA,64.2
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Not a visible minority,NA,57.5
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Total Aboriginal identity,NA,40.7
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.First Nations (North American Indian),NA,35.1
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Métis,NA,52.8
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Inuk (Inuit),NA,66.7
2016,data.Saskatchewan,data.Both sexes,data.15 to 24 years,data.Non-Aboriginal identity,NA,63.8
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,"data.Total, all persons",NA,85.5
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Non immigrants,NA,84.6
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Immigrants,NA,90.3
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Non-permanent residents,NA,96
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Total visible minority population,NA,91.5
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Not a visible minority,NA,84.7
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Total Aboriginal identity,NA,66
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.First Nations (North American Indian),NA,58.7
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Métis,NA,77.5
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Inuk (Inuit),NA,67.6
2016,data.Saskatchewan,data.Both sexes,data.25 to 64 years,data.Non-Aboriginal identity,NA,88.5
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,"data.Total, all persons",NA,69.5
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Non immigrants,NA,68.6
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Immigrants,NA,79
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Non-permanent residents,NA,70.6
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Total visible minority population,NA,72.3
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Not a visible minority,NA,69.3
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Total Aboriginal identity,NA,46.3
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.First Nations (North American Indian),NA,39.2
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Métis,NA,54.1
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Inuk (Inuit),NA,100
2016,data.Saskatchewan,data.Both sexes,data.65 to 74 years,data.Non-Aboriginal identity,NA,71.1
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,"data.Total, all persons",NA,49
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Non immigrants,NA,48
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Immigrants,NA,59.2
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Non-permanent residents,NA,41.7
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Total visible minority population,NA,60.1
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Not a visible minority,NA,48.7
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Total Aboriginal identity,NA,25.7
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.First Nations (North American Indian),NA,19.3
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Métis,NA,31.5
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Inuk (Inuit),NA,100
2016,data.Saskatchewan,data.Both sexes,data.75 years and over,data.Non-Aboriginal identity,NA,49.9
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,73.6
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,72
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Immigrants,NA,83.5
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,92.6
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,85.5
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,72.3
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,51
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,43.1
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Métis,NA,63.6
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,80
2016,data.Saskatchewan,data.Males,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,77.1
2016,data.Saskatchewan,data.Males,data.15 to 24 years,"data.Total, all persons",NA,56.9
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Non immigrants,NA,55.9
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Immigrants,NA,58.6
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Non-permanent residents,NA,85.2
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Total visible minority population,NA,64.5
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Not a visible minority,NA,55.8
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Total Aboriginal identity,NA,37
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.First Nations (North American Indian),NA,31.5
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Métis,NA,48.3
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Inuk (Inuit),NA,85.7
2016,data.Saskatchewan,data.Males,data.15 to 24 years,data.Non-Aboriginal identity,NA,62.8
2016,data.Saskatchewan,data.Males,data.25 to 64 years,"data.Total, all persons",NA,81.9
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Non immigrants,NA,80.4
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Immigrants,NA,90.2
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Non-permanent residents,NA,95.6
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Total visible minority population,NA,91.8
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Not a visible minority,NA,80.6
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Total Aboriginal identity,NA,58.8
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.First Nations (North American Indian),NA,50.2
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Métis,NA,71.9
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Inuk (Inuit),NA,76.9
2016,data.Saskatchewan,data.Males,data.25 to 64 years,data.Non-Aboriginal identity,NA,85.2
2016,data.Saskatchewan,data.Males,data.65 to 74 years,"data.Total, all persons",NA,66.1
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Non immigrants,NA,64.7
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Immigrants,NA,81
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Non-permanent residents,NA,57.1
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Total visible minority population,NA,78.7
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Not a visible minority,NA,65.7
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Total Aboriginal identity,NA,40.9
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.First Nations (North American Indian),NA,34.3
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Métis,NA,47.1
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Inuk (Inuit),NA,0
2016,data.Saskatchewan,data.Males,data.65 to 74 years,data.Non-Aboriginal identity,NA,67.9
2016,data.Saskatchewan,data.Males,data.75 years and over,"data.Total, all persons",NA,44.8
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Non immigrants,NA,43.3
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Immigrants,NA,60.1
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Non-permanent residents,NA,50
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Total visible minority population,NA,70.2
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Not a visible minority,NA,44.2
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Total Aboriginal identity,NA,25.6
2016,data.Saskatchewan,data.Males,data.75 years and over,data.First Nations (North American Indian),NA,19.3
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Métis,NA,33.3
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.Saskatchewan,data.Males,data.75 years and over,data.Non-Aboriginal identity,NA,45.5
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,79.7
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,79
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Immigrants,NA,83.5
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,91.5
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,84.5
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,79.2
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,62.9
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,56.4
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Métis,NA,74.1
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,57.6
2016,data.Saskatchewan,data.Females,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,82.5
2016,data.Saskatchewan,data.Females,data.15 to 24 years,"data.Total, all persons",NA,59.9
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Non immigrants,NA,59.4
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Immigrants,NA,60.1
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Non-permanent residents,NA,80.1
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Total visible minority population,NA,63.9
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Not a visible minority,NA,59.3
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Total Aboriginal identity,NA,44.5
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.First Nations (North American Indian),NA,38.6
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Métis,NA,57.5
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Inuk (Inuit),NA,33.3
2016,data.Saskatchewan,data.Females,data.15 to 24 years,data.Non-Aboriginal identity,NA,64.8
2016,data.Saskatchewan,data.Females,data.25 to 64 years,"data.Total, all persons",NA,89.1
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Non immigrants,NA,88.8
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Immigrants,NA,90.5
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Non-permanent residents,NA,96.4
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Total visible minority population,NA,91.2
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Not a visible minority,NA,88.8
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Total Aboriginal identity,NA,72.2
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.First Nations (North American Indian),NA,66
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Métis,NA,82.5
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Inuk (Inuit),NA,66.7
2016,data.Saskatchewan,data.Females,data.25 to 64 years,data.Non-Aboriginal identity,NA,92
2016,data.Saskatchewan,data.Females,data.65 to 74 years,"data.Total, all persons",NA,72.6
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Non immigrants,NA,72.3
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Immigrants,NA,76.8
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Non-permanent residents,NA,70
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Total visible minority population,NA,65.8
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Not a visible minority,NA,72.9
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Total Aboriginal identity,NA,51.4
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.First Nations (North American Indian),NA,43.3
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Métis,NA,61.1
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Inuk (Inuit),NA,0
2016,data.Saskatchewan,data.Females,data.65 to 74 years,data.Non-Aboriginal identity,NA,74.2
2016,data.Saskatchewan,data.Females,data.75 years and over,"data.Total, all persons",NA,52.2
2016,data.Saskatchewan,data.Females,data.75 years and over,data.Non immigrants,NA,51.7
2016,data.Saskatchewan,data.Females,data.75 years and over,data.Immigrants,NA,58.7
2016,data.Saskatchewan,data.Females,data.75 years and over,data.Non-permanent residents,NA,50
2016,data.Saskatchewan,data.Females,data.75 years and over,data.Total visible minority population,NA,50.3
2016,data.Saskatchewan,data.Females,data.75 years and over,data.Not a visible minority,NA,52.2
2016,data.Saskatchewan,data.Females,data.75 years and over,data.Total Aboriginal identity,NA,25.4
