"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2017","data.Vancouver, British Columbia","data.Elderly persons not in an economic family",,31600
"2017","data.Vancouver, British Columbia","data.Elderly males not in an economic family",,49200
"2017","data.Vancouver, British Columbia","data.Elderly females not in an economic family",,28800
"2017","data.Vancouver, British Columbia","data.Non-elderly persons not in an economic family",,31400
"2017","data.Vancouver, British Columbia","data.Non-elderly males not in an economic family",,32500
"2017","data.Vancouver, British Columbia","data.Non-elderly females not in an economic family",,28900
"2018","data.Canada","data.Economic families",,87600
"2018","data.Canada","data.Elderly families",,65000
"2018","data.Canada","data.Elderly couples",,63000
"2018","data.Canada","data.Other elderly families",,71600
"2018","data.Canada","data.Non-elderly families",,94200
"2018","data.Canada","data.Couples",,83800
"2018","data.Canada","data.Couples with children",,104800
"2018","data.Canada","data.Couples with other relatives",,128500
"2018","data.Canada","data.Lone-parent families",,53800
"2018","data.Canada","data.Male lone-parent families",,61700
"2018","data.Canada","data.Female lone-parent families",,52100
"2018","data.Canada","data.Other non-elderly families",,77600
"2018","data.Canada","data.Persons not in an economic family",,31500
"2018","data.Canada","data.Elderly persons not in an economic family",,28800
"2018","data.Canada","data.Elderly males not in an economic family",,30700
"2018","data.Canada","data.Elderly females not in an economic family",,28500
"2018","data.Canada","data.Non-elderly persons not in an economic family",,33000
"2018","data.Canada","data.Non-elderly males not in an economic family",,34000
"2018","data.Canada","data.Non-elderly females not in an economic family",,31500
"2018","data.Atlantic provinces","data.Economic families and persons not in an economic family",,55000
"2018","data.Atlantic provinces","data.Economic families",,73700
"2018","data.Atlantic provinces","data.Elderly families",,57800
"2018","data.Atlantic provinces","data.Elderly couples",,57000
"2018","data.Atlantic provinces","data.Other elderly families",,63200
"2018","data.Atlantic provinces","data.Non-elderly families",,80800
"2018","data.Atlantic provinces","data.Couples",,73100
"2018","data.Atlantic provinces","data.Couples with children",,97400
"2018","data.Atlantic provinces","data.Couples with other relatives",,110400
"2018","data.Atlantic provinces","data.Lone-parent families",,49200
"2018","data.Atlantic provinces","data.Male lone-parent families",,54900
"2018","data.Atlantic provinces","data.Female lone-parent families",,47300
"2018","data.Atlantic provinces","data.Other non-elderly families",,64500
"2018","data.Atlantic provinces","data.Persons not in an economic family",,27700
"2018","data.Atlantic provinces","data.Elderly persons not in an economic family",,25600
"2018","data.Atlantic provinces","data.Elderly males not in an economic family",,26600
"2018","data.Atlantic provinces","data.Elderly females not in an economic family",,25200
"2018","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,29400
"2018","data.Atlantic provinces","data.Non-elderly males not in an economic family",,31300
"2018","data.Atlantic provinces","data.Non-elderly females not in an economic family",,28100
"2018","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,59000
"2018","data.Newfoundland and Labrador","data.Economic families",10,74200
"2018","data.Newfoundland and Labrador","data.Elderly families",10,53000
"2018","data.Newfoundland and Labrador","data.Elderly couples",10,50700
"2018","data.Newfoundland and Labrador","data.Other elderly families",10,62400
"2018","data.Newfoundland and Labrador","data.Non-elderly families",10,87100
"2018","data.Newfoundland and Labrador","data.Couples",10,74200
"2018","data.Newfoundland and Labrador","data.Couples with children",10,105600
"2018","data.Newfoundland and Labrador","data.Couples with other relatives",10,113300
"2018","data.Newfoundland and Labrador","data.Lone-parent families",10,49700
"2018","data.Newfoundland and Labrador","data.Male lone-parent families",10,
"2018","data.Newfoundland and Labrador","data.Female lone-parent families",10,47800
"2018","data.Newfoundland and Labrador","data.Other non-elderly families",10,68600
"2018","data.Newfoundland and Labrador","data.Persons not in an economic family",10,27100
"2018","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,24200
"2018","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,26200
"2018","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,23700
"2018","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,30100
"2018","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,34400
"2018","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,28400
"2018","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,56200
"2018","data.Prince Edward Island","data.Economic families",11,72500
"2018","data.Prince Edward Island","data.Elderly families",11,62300
"2018","data.Prince Edward Island","data.Elderly couples",11,59800
"2018","data.Prince Edward Island","data.Other elderly families",11,66400
"2018","data.Prince Edward Island","data.Non-elderly families",11,76600
"2018","data.Prince Edward Island","data.Couples",11,69900
"2018","data.Prince Edward Island","data.Couples with children",11,86100
"2018","data.Prince Edward Island","data.Couples with other relatives",11,120600
"2018","data.Prince Edward Island","data.Lone-parent families",11,49400
"2018","data.Prince Edward Island","data.Male lone-parent families",11,
"2018","data.Prince Edward Island","data.Female lone-parent families",11,47300
"2018","data.Prince Edward Island","data.Other non-elderly families",11,63800
"2018","data.Prince Edward Island","data.Persons not in an economic family",11,25900
"2018","data.Prince Edward Island","data.Elderly persons not in an economic family",11,24200
"2018","data.Prince Edward Island","data.Elderly males not in an economic family",11,24700
"2018","data.Prince Edward Island","data.Elderly females not in an economic family",11,23800
"2018","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,27000
"2018","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,28400
"2018","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,25600
"2018","data.Nova Scotia","data.Economic families and persons not in an economic family",12,52800
"2018","data.Nova Scotia","data.Economic families",12,73800
"2018","data.Nova Scotia","data.Elderly families",12,58700
"2018","data.Nova Scotia","data.Elderly couples",12,58500
"2018","data.Nova Scotia","data.Other elderly families",12,60300
"2018","data.Nova Scotia","data.Non-elderly families",12,80000
"2018","data.Nova Scotia","data.Couples",12,73400
"2018","data.Nova Scotia","data.Couples with children",12,96300
"2018","data.Nova Scotia","data.Couples with other relatives",12,107400
"2018","data.Nova Scotia","data.Lone-parent families",12,50100
"2018","data.Nova Scotia","data.Male lone-parent families",12,55600
"2018","data.Nova Scotia","data.Female lone-parent families",12,46900
"2018","data.Nova Scotia","data.Other non-elderly families",12,63200
"2018","data.Nova Scotia","data.Persons not in an economic family",12,29300
"2018","data.Nova Scotia","data.Elderly persons not in an economic family",12,26300
"2018","data.Nova Scotia","data.Elderly males not in an economic family",12,27800
"2018","data.Nova Scotia","data.Elderly females not in an economic family",12,26000
"2018","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,30200
"2018","data.Nova Scotia","data.Non-elderly males not in an economic family",12,32900
"2018","data.Nova Scotia","data.Non-elderly females not in an economic family",12,28200
"2018","data.New Brunswick","data.Economic families and persons not in an economic family",13,54800
"2018","data.New Brunswick","data.Economic families",13,73400
"2018","data.New Brunswick","data.Elderly families",13,58500
"2018","data.New Brunswick","data.Elderly couples",13,58000
"2018","data.New Brunswick","data.Other elderly families",13,65200
"2018","data.New Brunswick","data.Non-elderly families",13,79400
"2018","data.New Brunswick","data.Couples",13,72400
"2018","data.New Brunswick","data.Couples with children",13,94500
"2018","data.New Brunswick","data.Couples with other relatives",13,113900
"2018","data.New Brunswick","data.Lone-parent families",13,48600
"2018","data.New Brunswick","data.Male lone-parent families",13,49400
"2018","data.New Brunswick","data.Female lone-parent families",13,48600
"2018","data.New Brunswick","data.Other non-elderly families",13,64300
"2018","data.New Brunswick","data.Persons not in an economic family",13,27100
"2018","data.New Brunswick","data.Elderly persons not in an economic family",13,25800
"2018","data.New Brunswick","data.Elderly males not in an economic family",13,25800
"2018","data.New Brunswick","data.Elderly females not in an economic family",13,25800
"2018","data.New Brunswick","data.Non-elderly persons not in an economic family",13,28200
"2018","data.New Brunswick","data.Non-elderly males not in an economic family",13,28600
"2018","data.New Brunswick","data.Non-elderly females not in an economic family",13,27900
"2018","data.Quebec","data.Economic families and persons not in an economic family",24,53700
"2018","data.Quebec","data.Economic families",24,78300
"2018","data.Quebec","data.Elderly families",24,56500
"2018","data.Quebec","data.Elderly couples",24,55600
"2018","data.Quebec","data.Other elderly families",24,63800
"2018","data.Quebec","data.Non-elderly families",24,85500
"2018","data.Quebec","data.Couples",24,74200
"2018","data.Quebec","data.Couples with children",24,96600
"2018","data.Quebec","data.Couples with other relatives",24,121200
"2018","data.Quebec","data.Lone-parent families",24,53700
"2018","data.Quebec","data.Male lone-parent families",24,64600
"2018","data.Quebec","data.Female lone-parent families",24,52100
"2018","data.Quebec","data.Other non-elderly families",24,69700
"2018","data.Quebec","data.Persons not in an economic family",24,29300
"2018","data.Quebec","data.Elderly persons not in an economic family",24,25700
"2018","data.Quebec","data.Elderly males not in an economic family",24,26500
"2018","data.Quebec","data.Elderly females not in an economic family",24,25400
"2018","data.Quebec","data.Non-elderly persons not in an economic family",24,32300
"2018","data.Quebec","data.Non-elderly males not in an economic family",24,33700
"2018","data.Quebec","data.Non-elderly females not in an economic family",24,30500
"2018","data.Ontario","data.Economic families and persons not in an economic family",35,66200
"2018","data.Ontario","data.Economic families",35,92000
"2018","data.Ontario","data.Elderly families",35,70400
"2018","data.Ontario","data.Elderly couples",35,69000
"2018","data.Ontario","data.Other elderly families",35,78100
"2018","data.Ontario","data.Non-elderly families",35,97300
"2018","data.Ontario","data.Couples",35,88500
"2018","data.Ontario","data.Couples with children",35,106800
"2018","data.Ontario","data.Couples with other relatives",35,130800
"2018","data.Ontario","data.Lone-parent families",35,53100
"2018","data.Ontario","data.Male lone-parent families",35,57800
"2018","data.Ontario","data.Female lone-parent families",35,51300
"2018","data.Ontario","data.Other non-elderly families",35,81400
"2018","data.Ontario","data.Persons not in an economic family",35,32100
"2018","data.Ontario","data.Elderly persons not in an economic family",35,32600
"2018","data.Ontario","data.Elderly males not in an economic family",35,34500
"2018","data.Ontario","data.Elderly females not in an economic family",35,31600
"2018","data.Ontario","data.Non-elderly persons not in an economic family",35,32000
"2018","data.Ontario","data.Non-elderly males not in an economic family",35,31800
"2018","data.Ontario","data.Non-elderly females not in an economic family",35,32000
"2018","data.Prairie provinces","data.Economic families and persons not in an economic family",,71200
"2018","data.Prairie provinces","data.Economic families",,95000
"2018","data.Prairie provinces","data.Elderly families",,68000
"2018","data.Prairie provinces","data.Elderly couples",,67200
"2018","data.Prairie provinces","data.Other elderly families",,76400
"2018","data.Prairie provinces","data.Non-elderly families",,102300
"2018","data.Prairie provinces","data.Couples",,93800
"2018","data.Prairie provinces","data.Couples with children",,110300
"2018","data.Prairie provinces","data.Couples with other relatives",,133100
"2018","data.Prairie provinces","data.Lone-parent families",,58200
"2018","data.Prairie provinces","data.Male lone-parent families",,71000
"2018","data.Prairie provinces","data.Female lone-parent families",,56800
"2018","data.Prairie provinces","data.Other non-elderly families",,87900
"2018","data.Prairie provinces","data.Persons not in an economic family",,36100
"2018","data.Prairie provinces","data.Elderly persons not in an economic family",,31700
"2018","data.Prairie provinces","data.Elderly males not in an economic family",,34100
"2018","data.Prairie provinces","data.Elderly females not in an economic family",,30200
"2018","data.Prairie provinces","data.Non-elderly persons not in an economic family",,37900
"2018","data.Prairie provinces","data.Non-elderly males not in an economic family",,40300
"2018","data.Prairie provinces","data.Non-elderly females not in an economic family",,35100
"2018","data.Manitoba","data.Economic families and persons not in an economic family",46,61300
"2018","data.Manitoba","data.Economic families",46,81100
"2018","data.Manitoba","data.Elderly families",46,64900
"2018","data.Manitoba","data.Elderly couples",46,63900
"2018","data.Manitoba","data.Other elderly families",46,71100
"2018","data.Manitoba","data.Non-elderly families",46,86000
"2018","data.Manitoba","data.Couples",46,79100
"2018","data.Manitoba","data.Couples with children",46,94100
"2018","data.Manitoba","data.Couples with other relatives",46,120600
"2018","data.Manitoba","data.Lone-parent families",46,45400
"2018","data.Manitoba","data.Male lone-parent families",46,45400
"2018","data.Manitoba","data.Female lone-parent families",46,44900
"2018","data.Manitoba","data.Other non-elderly families",46,73200
"2018","data.Manitoba","data.Persons not in an economic family",46,33100
"2018","data.Manitoba","data.Elderly persons not in an economic family",46,30700
"2018","data.Manitoba","data.Elderly males not in an economic family",46,34900
"2018","data.Manitoba","data.Elderly females not in an economic family",46,28700
"2018","data.Manitoba","data.Non-elderly persons not in an economic family",46,33900
"2018","data.Manitoba","data.Non-elderly males not in an economic family",46,34700
"2018","data.Manitoba","data.Non-elderly females not in an economic family",46,33400
"2018","data.Saskatchewan","data.Economic families and persons not in an economic family",47,64500
"2018","data.Saskatchewan","data.Economic families",47,88700
"2018","data.Saskatchewan","data.Elderly families",47,67700
"2018","data.Saskatchewan","data.Elderly couples",47,67200
"2018","data.Saskatchewan","data.Other elderly families",47,68900
"2018","data.Saskatchewan","data.Non-elderly families",47,96100
"2018","data.Saskatchewan","data.Couples",47,89700
"2018","data.Saskatchewan","data.Couples with children",47,104400
"2018","data.Saskatchewan","data.Couples with other relatives",47,138300
"2018","data.Saskatchewan","data.Lone-parent families",47,47100
"2018","data.Saskatchewan","data.Male lone-parent families",47,60800
"2018","data.Saskatchewan","data.Female lone-parent families",47,45600
"2018","data.Saskatchewan","data.Other non-elderly families",47,80600
"2018","data.Saskatchewan","data.Persons not in an economic family",47,32700
"2018","data.Saskatchewan","data.Elderly persons not in an economic family",47,30800
"2018","data.Saskatchewan","data.Elderly males not in an economic family",47,32400
"2018","data.Saskatchewan","data.Elderly females not in an economic family",47,29300
"2018","data.Saskatchewan","data.Non-elderly persons not in an economic family",47,34500
"2018","data.Saskatchewan","data.Non-elderly males not in an economic family",47,39500
"2018","data.Saskatchewan","data.Non-elderly females not in an economic family",47,29900
"2018","data.Alberta","data.Economic families and persons not in an economic family",48,76400
"2018","data.Alberta","data.Economic families",48,102500
"2018","data.Alberta","data.Elderly families",48,69100
"2018","data.Alberta","data.Elderly couples",48,68000
"2018","data.Alberta","data.Other elderly families",48,78900
"2018","data.Alberta","data.Non-elderly families",48,109700
"2018","data.Alberta","data.Couples",48,99700
"2018","data.Alberta","data.Couples with children",48,118900
"2018","data.Alberta","data.Couples with other relatives",48,133400
"2018","data.Alberta","data.Lone-parent families",48,71200
"2018","data.Alberta","data.Male lone-parent families",48,85800
"2018","data.Alberta","data.Female lone-parent families",48,69200
"2018","data.Alberta","data.Other non-elderly families",48,93300
"2018","data.Alberta","data.Persons not in an economic family",48,37600
"2018","data.Alberta","data.Elderly persons not in an economic family",48,33000
"2018","data.Alberta","data.Elderly males not in an economic family",48,34000
"2018","data.Alberta","data.Elderly females not in an economic family",48,31800
"2018","data.Alberta","data.Non-elderly persons not in an economic family",48,39400
"2018","data.Alberta","data.Non-elderly males not in an economic family",48,42300
"2018","data.Alberta","data.Non-elderly females not in an economic family",48,36600
"2018","data.British Columbia","data.Economic families and persons not in an economic family",59,60900
"2018","data.British Columbia","data.Economic families",59,92300
"2018","data.British Columbia","data.Elderly families",59,71100
"2018","data.British Columbia","data.Elderly couples",59,67700
"2018","data.British Columbia","data.Other elderly families",59,93100
"2018","data.British Columbia","data.Non-elderly families",59,99100
"2018","data.British Columbia","data.Couples",59,90300
"2018","data.British Columbia","data.Couples with children",59,111100
"2018","data.British Columbia","data.Couples with other relatives",59,129200
"2018","data.British Columbia","data.Lone-parent families",59,61700
"2018","data.British Columbia","data.Male lone-parent families",59,72400
"2018","data.British Columbia","data.Female lone-parent families",59,60900
"2018","data.British Columbia","data.Other non-elderly families",59,73300
"2018","data.British Columbia","data.Persons not in an economic family",59,31600
"2018","data.British Columbia","data.Elderly persons not in an economic family",59,31100
"2018","data.British Columbia","data.Elderly males not in an economic family",59,31300
"2018","data.British Columbia","data.Elderly females not in an economic family",59,30500
"2018","data.British Columbia","data.Non-elderly persons not in an economic family",59,32100
"2018","data.British Columbia","data.Non-elderly males not in an economic family",59,33700
"2018","data.British Columbia","data.Non-elderly females not in an economic family",59,29800
"2018","data.Québec, Quebec","data.Economic families and persons not in an economic family",,58100
"2018","data.Québec, Quebec","data.Economic families",,85000
"2018","data.Québec, Quebec","data.Elderly families",,65800
"2018","data.Québec, Quebec","data.Elderly couples",,65400
"2018","data.Québec, Quebec","data.Other elderly families",,
"2018","data.Québec, Quebec","data.Non-elderly families",,89400
"2018","data.Québec, Quebec","data.Couples",,78600
"2018","data.Québec, Quebec","data.Couples with children",,107000
"2018","data.Québec, Quebec","data.Couples with other relatives",,122800
"2018","data.Québec, Quebec","data.Lone-parent families",,58000
"2018","data.Québec, Quebec","data.Male lone-parent families",,
"2018","data.Québec, Quebec","data.Female lone-parent families",,51300
"2018","data.Québec, Quebec","data.Other non-elderly families",,64400
"2018","data.Québec, Quebec","data.Persons not in an economic family",,31600
"2018","data.Québec, Quebec","data.Elderly persons not in an economic family",,27600
"2018","data.Québec, Quebec","data.Elderly males not in an economic family",,27500
"2018","data.Québec, Quebec","data.Elderly females not in an economic family",,27800
"2018","data.Québec, Quebec","data.Non-elderly persons not in an economic family",,35900
"2018","data.Québec, Quebec","data.Non-elderly males not in an economic family",,35800
"2018","data.Québec, Quebec","data.Non-elderly females not in an economic family",,35900
"2018","data.Montréal, Quebec","data.Economic families and persons not in an economic family",,55700
"2018","data.Montréal, Quebec","data.Economic families",,81700
"2018","data.Montréal, Quebec","data.Elderly families",,61000
"2018","data.Montréal, Quebec","data.Elderly couples",,59400
"2018","data.Montréal, Quebec","data.Other elderly families",,68900
"2018","data.Montréal, Quebec","data.Non-elderly families",,88400
"2018","data.Montréal, Quebec","data.Couples",,78900
"2018","data.Montréal, Quebec","data.Couples with children",,95800
"2018","data.Montréal, Quebec","data.Couples with other relatives",,129200
"2018","data.Montréal, Quebec","data.Lone-parent families",,52000
"2018","data.Montréal, Quebec","data.Male lone-parent families",,
"2018","data.Montréal, Quebec","data.Female lone-parent families",,49100
"2018","data.Montréal, Quebec","data.Other non-elderly families",,74800
"2018","data.Montréal, Quebec","data.Persons not in an economic family",,29600
"2018","data.Montréal, Quebec","data.Elderly persons not in an economic family",,27200
"2018","data.Montréal, Quebec","data.Elderly males not in an economic family",,31000
"2018","data.Montréal, Quebec","data.Elderly females not in an economic family",,26200
"2018","data.Montréal, Quebec","data.Non-elderly persons not in an economic family",,31700
"2018","data.Montréal, Quebec","data.Non-elderly males not in an economic family",,31700
"2018","data.Montréal, Quebec","data.Non-elderly females not in an economic family",,31400
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families and persons not in an economic family",,68300
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families",,100700
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly families",,79000
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly couples",,79400
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Other elderly families",,69200
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly families",,109600
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples",,101600
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with children",,119300
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with other relatives",,164900
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Lone-parent families",,50600
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Male lone-parent families",,
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Female lone-parent families",,49200
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Other non-elderly families",,76000
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Persons not in an economic family",,39600
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly persons not in an economic family",,37300
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly males not in an economic family",,39800
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly females not in an economic family",,35800
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly persons not in an economic family",,41100
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly males not in an economic family",,39600
"2018","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly females not in an economic family",,42000
"2018","data.Toronto, Ontario","data.Economic families and persons not in an economic family",,68900
"2018","data.Toronto, Ontario","data.Economic families",,95200
"2018","data.Toronto, Ontario","data.Elderly families",,74900
"2018","data.Toronto, Ontario","data.Elderly couples",,71100
"2018","data.Toronto, Ontario","data.Other elderly families",,83200
"2018","data.Toronto, Ontario","data.Non-elderly families",,98000
"2018","data.Toronto, Ontario","data.Couples",,88600
"2018","data.Toronto, Ontario","data.Couples with children",,106000
"2018","data.Toronto, Ontario","data.Couples with other relatives",,130200
"2018","data.Toronto, Ontario","data.Lone-parent families",,53400
"2018","data.Toronto, Ontario","data.Male lone-parent families",,
"2018","data.Toronto, Ontario","data.Female lone-parent families",,51300
"2018","data.Toronto, Ontario","data.Other non-elderly families",,84700
"2018","data.Toronto, Ontario","data.Persons not in an economic family",,30400
"2018","data.Toronto, Ontario","data.Elderly persons not in an economic family",,30700
"2018","data.Toronto, Ontario","data.Elderly males not in an economic family",,28800
"2018","data.Toronto, Ontario","data.Elderly females not in an economic family",,31100
"2018","data.Toronto, Ontario","data.Non-elderly persons not in an economic family",,30300
"2018","data.Toronto, Ontario","data.Non-elderly males not in an economic family",,27400
"2018","data.Toronto, Ontario","data.Non-elderly females not in an economic family",,33200
"2018","data.Winnipeg, Manitoba","data.Economic families and persons not in an economic family",,60400
"2018","data.Winnipeg, Manitoba","data.Economic families",,83700
"2018","data.Winnipeg, Manitoba","data.Elderly families",,69000
"2018","data.Winnipeg, Manitoba","data.Elderly couples",,65300
"2018","data.Winnipeg, Manitoba","data.Other elderly families",,79400
"2018","data.Winnipeg, Manitoba","data.Non-elderly families",,87600
"2018","data.Winnipeg, Manitoba","data.Couples",,79000
"2018","data.Winnipeg, Manitoba","data.Couples with children",,97100
"2018","data.Winnipeg, Manitoba","data.Couples with other relatives",,121300
"2018","data.Winnipeg, Manitoba","data.Lone-parent families",,45400
"2018","data.Winnipeg, Manitoba","data.Male lone-parent families",,
"2018","data.Winnipeg, Manitoba","data.Female lone-parent families",,44300
"2018","data.Winnipeg, Manitoba","data.Other non-elderly families",,73400
"2018","data.Winnipeg, Manitoba","data.Persons not in an economic family",,34800
"2018","data.Winnipeg, Manitoba","data.Elderly persons not in an economic family",,35100
"2018","data.Winnipeg, Manitoba","data.Elderly males not in an economic family",,35400
"2018","data.Winnipeg, Manitoba","data.Elderly females not in an economic family",,33400
"2018","data.Winnipeg, Manitoba","data.Non-elderly persons not in an economic family",,33900
"2018","data.Winnipeg, Manitoba","data.Non-elderly males not in an economic family",,35300
"2018","data.Winnipeg, Manitoba","data.Non-elderly females not in an economic family",,33200
"2018","data.Calgary, Alberta","data.Economic families and persons not in an economic family",,77300
"2018","data.Calgary, Alberta","data.Economic families",,105100
"2018","data.Calgary, Alberta","data.Elderly families",,77600
"2018","data.Calgary, Alberta","data.Elderly couples",,77500
"2018","data.Calgary, Alberta","data.Other elderly families",,
"2018","data.Calgary, Alberta","data.Non-elderly families",,109600
"2018","data.Calgary, Alberta","data.Couples",,97400
"2018","data.Calgary, Alberta","data.Couples with children",,115700
"2018","data.Calgary, Alberta","data.Couples with other relatives",,132700
"2018","data.Calgary, Alberta","data.Lone-parent families",,97200
"2018","data.Calgary, Alberta","data.Male lone-parent families",,
"2018","data.Calgary, Alberta","data.Female lone-parent families",,97200
"2018","data.Calgary, Alberta","data.Other non-elderly families",,93000
"2018","data.Calgary, Alberta","data.Persons not in an economic family",,39300
"2018","data.Calgary, Alberta","data.Elderly persons not in an economic family",,37700
"2018","data.Calgary, Alberta","data.Elderly males not in an economic family",,40700
"2018","data.Calgary, Alberta","data.Elderly females not in an economic family",,37700
"2018","data.Calgary, Alberta","data.Non-elderly persons not in an economic family",,39300
"2018","data.Calgary, Alberta","data.Non-elderly males not in an economic family",,41000
"2018","data.Calgary, Alberta","data.Non-elderly females not in an economic family",,36200
"2018","data.Edmonton, Alberta","data.Economic families and persons not in an economic family",,78900
"2018","data.Edmonton, Alberta","data.Economic families",,109300
"2018","data.Edmonton, Alberta","data.Elderly families",,78700
"2018","data.Edmonton, Alberta","data.Elderly couples",,74700
"2018","data.Edmonton, Alberta","data.Other elderly families",,83700
"2018","data.Edmonton, Alberta","data.Non-elderly families",,114500
"2018","data.Edmonton, Alberta","data.Couples",,106100
"2018","data.Edmonton, Alberta","data.Couples with children",,123800
"2018","data.Edmonton, Alberta","data.Couples with other relatives",,133400
"2018","data.Edmonton, Alberta","data.Lone-parent families",,64900
"2018","data.Edmonton, Alberta","data.Male lone-parent families",,
"2018","data.Edmonton, Alberta","data.Female lone-parent families",,63300
"2018","data.Edmonton, Alberta","data.Other non-elderly families",,103700
"2018","data.Edmonton, Alberta","data.Persons not in an economic family",,37400
"2018","data.Edmonton, Alberta","data.Elderly persons not in an economic family",,31400
"2018","data.Edmonton, Alberta","data.Elderly males not in an economic family",,38600
"2018","data.Edmonton, Alberta","data.Elderly females not in an economic family",,29000
"2018","data.Edmonton, Alberta","data.Non-elderly persons not in an economic family",,38700
"2018","data.Edmonton, Alberta","data.Non-elderly males not in an economic family",,40300
"2018","data.Edmonton, Alberta","data.Non-elderly females not in an economic family",,37200
"2018","data.Vancouver, British Columbia","data.Economic families and persons not in an economic family",,63500
"2018","data.Vancouver, British Columbia","data.Economic families",,96100
"2018","data.Vancouver, British Columbia","data.Elderly families",,72800
"2018","data.Vancouver, British Columbia","data.Elderly couples",,70100
"2018","data.Vancouver, British Columbia","data.Other elderly families",,94500
"2018","data.Vancouver, British Columbia","data.Non-elderly families",,102200
"2018","data.Vancouver, British Columbia","data.Couples",,89800
"2018","data.Vancouver, British Columbia","data.Couples with children",,113700
"2018","data.Vancouver, British Columbia","data.Couples with other relatives",,123800
"2018","data.Vancouver, British Columbia","data.Lone-parent families",,72700
"2018","data.Vancouver, British Columbia","data.Male lone-parent families",,
"2018","data.Vancouver, British Columbia","data.Female lone-parent families",,72700
"2018","data.Vancouver, British Columbia","data.Other non-elderly families",,73700
"2018","data.Vancouver, British Columbia","data.Persons not in an economic family",,35300
"2018","data.Vancouver, British Columbia","data.Elderly persons not in an economic family",,35800
"2018","data.Vancouver, British Columbia","data.Elderly males not in an economic family",,35300
"2018","data.Vancouver, British Columbia","data.Elderly females not in an economic family",,36400
"2018","data.Vancouver, British Columbia","data.Non-elderly persons not in an economic family",,35300
"2018","data.Vancouver, British Columbia","data.Non-elderly males not in an economic family",,36100
"2018","data.Vancouver, British Columbia","data.Non-elderly females not in an economic family",,34300
"2019","data.Canada","data.Economic families",,87500
"2019","data.Canada","data.Elderly families",,64100
"2019","data.Canada","data.Elderly couples",,63000
"2019","data.Canada","data.Other elderly families",,67500
"2019","data.Canada","data.Non-elderly families",,94600
"2019","data.Canada","data.Couples",,81600
"2019","data.Canada","data.Couples with children",,105700
"2019","data.Canada","data.Couples with other relatives",,136100
"2019","data.Canada","data.Lone-parent families",,58900
"2019","data.Canada","data.Male lone-parent families",,68500
"2019","data.Canada","data.Female lone-parent families",,55600
"2019","data.Canada","data.Other non-elderly families",,78900
"2019","data.Canada","data.Persons not in an economic family",,32200
"2019","data.Canada","data.Elderly persons not in an economic family",,29500
"2019","data.Canada","data.Elderly males not in an economic family",,31400
"2019","data.Canada","data.Elderly females not in an economic family",,28700
"2019","data.Canada","data.Non-elderly persons not in an economic family",,33800
"2019","data.Canada","data.Non-elderly males not in an economic family",,36000
"2019","data.Canada","data.Non-elderly females not in an economic family",,31800
"2019","data.Atlantic provinces","data.Economic families and persons not in an economic family",,54800
"2019","data.Atlantic provinces","data.Economic families",,74300
"2019","data.Atlantic provinces","data.Elderly families",,56900
"2019","data.Atlantic provinces","data.Elderly couples",,56300
"2019","data.Atlantic provinces","data.Other elderly families",,63300
"2019","data.Atlantic provinces","data.Non-elderly families",,80900
"2019","data.Atlantic provinces","data.Couples",,75300
"2019","data.Atlantic provinces","data.Couples with children",,92600
"2019","data.Atlantic provinces","data.Couples with other relatives",,118400
"2019","data.Atlantic provinces","data.Lone-parent families",,54100
